FID,Join_Count,TARGET_FID,OBJECTID,ID,TYPE,STATUS,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,OWNER,VOLTAGE,VOLT_CLASS,INFERRED,SUB_1,SUB_2,SHAPE__Len,ORIG_FID,Latitude,Longitude,STATE,ZONE,CWA,NAME,STATE_ZONE,TIME_ZONE,FE_AREA,LON,LAT
51,1,51,62836,300048,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Independent System Operator,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,BELDEN,ROCK CREEK,22295.84217,0,39.917127,-121.326603,CA,268,STO,Northern Sierra Including Lassen NP and Plumas and Lassen NF/S West of the Sierra Crest - West of Evans Peak/Grizzly Peak/Beckworth Peak,CA268,P,nn,-121.3501,40.1971
52,1,52,62836,300048,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Independent System Operator,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,BELDEN,ROCK CREEK,22295.84217,0,39.913039,-121.333888,CA,268,STO,Northern Sierra Including Lassen NP and Plumas and Lassen NF/S West of the Sierra Crest - West of Evans Peak/Grizzly Peak/Beckworth Peak,CA268,P,nn,-121.3501,40.1971
53,1,53,62836,300048,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Independent System Operator,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,BELDEN,ROCK CREEK,22295.84217,0,39.912658,-121.334926,CA,268,STO,Northern Sierra Including Lassen NP and Plumas and Lassen NF/S West of the Sierra Crest - West of Evans Peak/Grizzly Peak/Beckworth Peak,CA268,P,nn,-121.3501,40.1971
54,1,54,62836,300048,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Independent System Operator,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,BELDEN,ROCK CREEK,22295.84217,0,39.911714,-121.337955,CA,268,STO,Northern Sierra Including Lassen NP and Plumas and Lassen NF/S West of the Sierra Crest - West of Evans Peak/Grizzly Peak/Beckworth Peak,CA268,P,nn,-121.3501,40.1971
55,1,55,62836,300048,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Independent System Operator,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,BELDEN,ROCK CREEK,22295.84217,0,39.910689,-121.341109,CA,268,STO,Northern Sierra Including Lassen NP and Plumas and Lassen NF/S West of the Sierra Crest - West of Evans Peak/Grizzly Peak/Beckworth Peak,CA268,P,nn,-121.3501,40.1971
56,1,56,62836,300048,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Independent System Operator,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,BELDEN,ROCK CREEK,22295.84217,0,39.909316,-121.345517,CA,268,STO,Northern Sierra Including Lassen NP and Plumas and Lassen NF/S West of the Sierra Crest - West of Evans Peak/Grizzly Peak/Beckworth Peak,CA268,P,nn,-121.3501,40.1971
57,1,57,62836,300048,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Independent System Operator,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,BELDEN,ROCK CREEK,22295.84217,0,39.906967,-121.351213,CA,268,STO,Northern Sierra Including Lassen NP and Plumas and Lassen NF/S West of the Sierra Crest - West of Evans Peak/Grizzly Peak/Beckworth Peak,CA268,P,nn,-121.3501,40.1971
58,1,58,62836,300048,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Independent System Operator,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,BELDEN,ROCK CREEK,22295.84217,0,39.906346,-121.35088,CA,268,STO,Northern Sierra Including Lassen NP and Plumas and Lassen NF/S West of the Sierra Crest - West of Evans Peak/Grizzly Peak/Beckworth Peak,CA268,P,nn,-121.3501,40.1971
59,1,59,62836,300048,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Independent System Operator,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,BELDEN,ROCK CREEK,22295.84217,0,39.905868,-121.348024,CA,268,STO,Northern Sierra Including Lassen NP and Plumas and Lassen NF/S West of the Sierra Crest - West of Evans Peak/Grizzly Peak/Beckworth Peak,CA268,P,nn,-121.3501,40.1971
60,1,60,62836,300048,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Independent System Operator,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,BELDEN,ROCK CREEK,22295.84217,0,39.905861,-121.346899,CA,268,STO,Northern Sierra Including Lassen NP and Plumas and Lassen NF/S West of the Sierra Crest - West of Evans Peak/Grizzly Peak/Beckworth Peak,CA268,P,nn,-121.3501,40.1971
61,1,61,62836,300048,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Independent System Operator,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,BELDEN,ROCK CREEK,22295.84217,0,39.90537908,-121.3456093,CA,268,STO,Northern Sierra Including Lassen NP and Plumas and Lassen NF/S West of the Sierra Crest - West of Evans Peak/Grizzly Peak/Beckworth Peak,CA268,P,nn,-121.3501,40.1971
62,1,62,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,40.18323219,-122.2934324,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
63,1,63,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,40.18186906,-122.2928222,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
64,1,64,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,40.17405967,-122.2892815,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
65,1,65,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,40.16555072,-122.2854696,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
66,1,66,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,40.15452906,-122.2804585,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
67,1,67,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,40.14442111,-122.2800159,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
68,1,68,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,40.12484766,-122.2791022,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
69,1,69,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,40.05306408,-122.2756901,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
70,1,70,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,40.04976615,-122.275533,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
71,1,71,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,40.04275626,-122.2755045,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
72,1,72,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,40.03331931,-122.2754759,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
73,1,73,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,40.02365394,-122.2754045,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
74,1,74,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,40.01431694,-122.2753331,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
75,1,75,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,40.0041376,-122.2752903,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
76,1,76,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.99223078,-122.2752189,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
77,1,77,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.97973861,-122.2751761,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
78,1,78,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.97070142,-122.2751333,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
79,1,79,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.96097894,-122.2750762,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
80,1,80,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.95142778,-122.2750476,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
81,1,81,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.94174814,-122.2749619,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
82,1,82,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.93302503,-122.2749334,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
83,1,83,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.92587237,-122.2748763,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
84,1,84,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.9196477,-122.2748477,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
85,1,85,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.91035353,-122.2747906,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
86,1,86,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.90111646,-122.2747621,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
87,1,87,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.89177945,-122.2747192,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
88,1,88,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.88299924,-122.2746479,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
89,1,89,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.87430469,-122.2746336,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
90,1,90,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.86416819,-122.2745907,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
91,1,91,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.855131,-122.2745336,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
92,1,92,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.8489206,-122.2745051,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
93,1,93,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.84066863,-122.2744765,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
94,1,94,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.83077483,-122.2743909,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
95,1,95,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.82118085,-122.2743623,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
96,1,96,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.81235781,-122.2743052,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
97,1,97,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.80330634,-122.2743052,CA,215,STO,Northern Sacramento Valley to Southern Tehama County Line Below 1000 Ft,CA215,P,nn,-122.2949,40.2198
98,1,98,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.7936838,-122.2742195,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
99,1,99,62845,300058,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,NOT AVAILABLE,230,220-287,N,KESWICK,O'BANION,283770.6855,1,39.78100603,-122.274191,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
