# STATION: WBB,,,,,
# STATION NAME: U of U William Browning Building,,,,,
# LATITUDE: 40.76623,,,,,
# LONGITUDE: -111.84755,,,,,
# ELEVATION [ft]: 4806,,,,,
# STATE: UT,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Celsius,%,m/s,Degrees
WBB,10/13/2018 19:15 MDT,10.39,31.95,4.3,356.8
WBB,10/13/2018 19:16 MDT,10.37,32.13,3.4,344.9
WBB,10/13/2018 19:17 MDT,10.32,32.67,3.28,332.7
WBB,10/13/2018 19:18 MDT,10.23,32.89,3.7,333.8
WBB,10/13/2018 19:19 MDT,10.15,33.06,3.68,339.9
WBB,10/13/2018 19:20 MDT,10.12,33.38,2.43,342.8
WBB,10/13/2018 19:21 MDT,10.08,33.34,3.64,342.3
WBB,10/13/2018 19:22 MDT,10.09,33.33,3.32,353.7
WBB,10/13/2018 19:23 MDT,10.09,33.34,3.34,346.4
WBB,10/13/2018 19:24 MDT,10.11,33.39,4.15,337.6
WBB,10/13/2018 19:25 MDT,10.11,33.26,4.11,347.9
WBB,10/13/2018 19:26 MDT,10.12,33.3,4.57,350.5
WBB,10/13/2018 19:27 MDT,10.11,33.56,4.59,346.9
WBB,10/13/2018 19:28 MDT,10.09,33.53,5.43,355.9
WBB,10/13/2018 19:29 MDT,10.09,33.58,5.59,358.2
WBB,10/13/2018 19:30 MDT,10.08,33.66,5.32,6.74
WBB,10/13/2018 19:31 MDT,10.05,33.84,6.14,358.4
WBB,10/13/2018 19:32 MDT,10.03,33.91,5.91,2.92
WBB,10/13/2018 19:33 MDT,10,34.32,4.81,0.97
WBB,10/13/2018 19:34 MDT,9.94,34.44,4.92,0.06
WBB,10/13/2018 19:35 MDT,9.88,34.78,4.95,2.27
WBB,10/13/2018 19:36 MDT,9.84,34.89,5.41,2.46
WBB,10/13/2018 19:37 MDT,9.82,34.94,4.7,5.53
WBB,10/13/2018 19:38 MDT,9.76,35.21,5.04,6.2
WBB,10/13/2018 19:39 MDT,9.74,35.2,4.46,4.46
WBB,10/13/2018 19:40 MDT,9.77,35.19,4.74,0.86
WBB,10/13/2018 19:41 MDT,9.77,35.38,4.73,0.04
WBB,10/13/2018 19:42 MDT,9.77,35.26,5.17,359.9
WBB,10/13/2018 19:43 MDT,9.78,35.04,6.24,1.96
WBB,10/13/2018 19:44 MDT,9.83,34.66,5.72,4.86
WBB,10/13/2018 19:45 MDT,9.83,34.92,5.45,1.78
WBB,10/13/2018 19:46 MDT,9.81,35.34,4.48,0.54
WBB,10/13/2018 19:47 MDT,9.76,35.72,4.53,354.7
WBB,10/13/2018 19:48 MDT,9.68,36.07,4.07,355
WBB,10/13/2018 19:49 MDT,9.64,36.28,3.99,354.8
WBB,10/13/2018 19:50 MDT,9.62,36.26,4.18,355
WBB,10/13/2018 19:51 MDT,9.59,36.41,4.03,355.6
WBB,10/13/2018 19:52 MDT,9.56,36.5,3.76,344
WBB,10/13/2018 19:53 MDT,9.58,36.37,4.11,344.9
WBB,10/13/2018 19:54 MDT,9.61,36.53,3.97,355.1
WBB,10/13/2018 19:55 MDT,9.59,36.55,4.62,348.3
WBB,10/13/2018 19:56 MDT,9.58,36.38,4.35,357.7
WBB,10/13/2018 19:57 MDT,9.58,36.35,4.37,355
WBB,10/13/2018 19:58 MDT,9.56,36.54,4.47,345.9
WBB,10/13/2018 19:59 MDT,9.56,36.69,4.52,348.1
WBB,10/13/2018 20:00 MDT,9.51,36.64,4.73,352.5
WBB,10/13/2018 20:01 MDT,9.5,36.84,4.29,344.3
WBB,10/13/2018 20:02 MDT,9.48,36.71,4.52,346.6
WBB,10/13/2018 20:03 MDT,9.47,36.89,4.41,344.5
WBB,10/13/2018 20:04 MDT,9.45,37.03,4.57,349
WBB,10/13/2018 20:05 MDT,9.4,37.22,4.63,346.8
WBB,10/13/2018 20:06 MDT,9.36,37.3,5,348
WBB,10/13/2018 20:07 MDT,9.38,36.67,5.39,352.5
WBB,10/13/2018 20:08 MDT,9.39,37.17,5.1,353.2
WBB,10/13/2018 20:09 MDT,9.35,37.54,4.86,349.1
WBB,10/13/2018 20:10 MDT,9.31,37.49,5.05,345.7
WBB,10/13/2018 20:11 MDT,9.31,37.73,4.77,342.5
WBB,10/13/2018 20:12 MDT,9.24,38.04,4.62,345.6
WBB,10/13/2018 20:13 MDT,9.22,38.01,4.72,347.5
WBB,10/13/2018 20:14 MDT,9.2,38.07,4.57,343.3
WBB,10/13/2018 20:15 MDT,9.17,38.07,4.88,339.2
WBB,10/13/2018 20:16 MDT,9.18,37.8,4.51,336.7
WBB,10/13/2018 20:17 MDT,9.17,38.22,4.39,334.7
WBB,10/13/2018 20:18 MDT,9.14,38.03,4.74,328.9
WBB,10/13/2018 20:19 MDT,9.2,38.05,3.96,331.5
WBB,10/13/2018 20:20 MDT,9.2,38.18,4.6,327.6
WBB,10/13/2018 20:21 MDT,9.21,38.93,4.48,327.6
WBB,10/13/2018 20:22 MDT,9.2,39,4.49,323.4
WBB,10/13/2018 20:23 MDT,9.16,39.19,5.58,317.4
WBB,10/13/2018 20:24 MDT,9.22,39.14,6.55,322.5
WBB,10/13/2018 20:25 MDT,9.25,39.52,5.26,320.6
WBB,10/13/2018 20:26 MDT,9.22,40.11,5,324.2
WBB,10/13/2018 20:27 MDT,9.17,40.45,4.51,320.3
WBB,10/13/2018 20:28 MDT,9.12,41.09,4.23,323.6
WBB,10/13/2018 20:29 MDT,9.07,40.98,4.71,321.1
WBB,10/13/2018 20:30 MDT,9.04,41.15,4.38,319.8
WBB,10/13/2018 20:31 MDT,8.98,41.55,4.36,325
WBB,10/13/2018 20:32 MDT,8.91,41.77,5.55,320.7
WBB,10/13/2018 20:33 MDT,8.93,41.81,6.44,314.4
WBB,10/13/2018 20:34 MDT,8.99,41.63,7.77,323.5
WBB,10/13/2018 20:35 MDT,9.04,41.79,4.22,322.1
WBB,10/13/2018 20:36 MDT,9.01,42.04,4.72,328.9
WBB,10/13/2018 20:37 MDT,8.92,42.5,4.97,328
WBB,10/13/2018 20:38 MDT,8.91,42.48,6.55,317.1
WBB,10/13/2018 20:39 MDT,8.93,42.39,5.62,316.1
WBB,10/13/2018 20:40 MDT,8.89,42.8,5.57,327.9
WBB,10/13/2018 20:41 MDT,8.83,43.11,6.25,324.1
WBB,10/13/2018 20:42 MDT,8.82,43.41,3.9,318.5
WBB,10/13/2018 20:43 MDT,8.75,43.84,4.55,329.6
WBB,10/13/2018 20:44 MDT,8.68,44.24,4.4,336.5
WBB,10/13/2018 20:45 MDT,8.64,44.35,5.99,331.3
WBB,10/13/2018 20:46 MDT,8.64,44.46,5.93,335.6
WBB,10/13/2018 20:47 MDT,8.61,44.64,6.86,335.6
WBB,10/13/2018 20:48 MDT,8.58,44.9,6.3,343.2
WBB,10/13/2018 20:49 MDT,8.57,45,5.54,336.1
WBB,10/13/2018 20:50 MDT,8.56,44.99,6.81,333.8
WBB,10/13/2018 20:51 MDT,8.53,45.17,7.42,324.5
WBB,10/13/2018 20:52 MDT,8.53,45.41,6.3,320.2
WBB,10/13/2018 20:53 MDT,8.48,45.62,5.61,335.4
WBB,10/13/2018 20:54 MDT,8.45,45.6,6.73,329
WBB,10/13/2018 20:55 MDT,8.4,45.6,5.83,339.8
WBB,10/13/2018 20:56 MDT,8.37,45.69,5.27,326.9
WBB,10/13/2018 20:57 MDT,8.34,45.92,5.56,342.6
WBB,10/13/2018 20:58 MDT,8.29,46.1,6.04,341.7
WBB,10/13/2018 20:59 MDT,8.27,46.38,5.38,345.7
WBB,10/13/2018 21:00 MDT,8.21,46.68,4.64,348.7
WBB,10/13/2018 21:01 MDT,8.17,46.86,5.71,351.6
WBB,10/13/2018 21:02 MDT,8.13,47.01,5.48,351.3
WBB,10/13/2018 21:03 MDT,8.11,47.21,3.61,344.2
WBB,10/13/2018 21:04 MDT,8.07,47.52,3.71,340.9
WBB,10/13/2018 21:05 MDT,8.03,47.7,3.9,342
WBB,10/13/2018 21:06 MDT,7.99,47.56,5.51,345.3
WBB,10/13/2018 21:07 MDT,8,47.3,5.44,346
WBB,10/13/2018 21:08 MDT,7.99,47.35,4.72,6.54
WBB,10/13/2018 21:09 MDT,7.99,46.85,5.56,350.7
WBB,10/13/2018 21:10 MDT,7.99,46.68,6.46,353.8
WBB,10/13/2018 21:11 MDT,7.98,46.12,6.55,350
WBB,10/13/2018 21:12 MDT,7.99,46.63,4.55,353.4
WBB,10/13/2018 21:13 MDT,7.98,46.34,5.55,354.3
WBB,10/13/2018 21:14 MDT,7.96,46.52,4.38,347.4
WBB,10/13/2018 21:15 MDT,7.94,45.74,5.76,348
WBB,10/13/2018 21:16 MDT,7.96,45.73,5.78,340.3
WBB,10/13/2018 21:17 MDT,7.97,45.41,6.29,334.9
WBB,10/13/2018 21:18 MDT,7.98,45.36,6.18,334.2
WBB,10/13/2018 21:19 MDT,8,44.43,8.24,335.3
WBB,10/13/2018 21:20 MDT,8.03,44.5,6.14,342.4
WBB,10/13/2018 21:21 MDT,8.03,44.76,5.32,338.1
WBB,10/13/2018 21:22 MDT,8.02,45.1,6.24,342.1
WBB,10/13/2018 21:23 MDT,7.97,45.45,5.77,340.4
WBB,10/13/2018 21:24 MDT,7.93,45.24,6.03,339.6
WBB,10/13/2018 21:25 MDT,7.92,45.18,5.64,333.8
WBB,10/13/2018 21:26 MDT,7.92,45.17,6.08,336.5
WBB,10/13/2018 21:27 MDT,7.91,45.61,4.66,340.5
WBB,10/13/2018 21:28 MDT,7.87,45.61,5.85,334.2
WBB,10/13/2018 21:29 MDT,7.86,45.63,5.39,331.2
WBB,10/13/2018 21:30 MDT,7.82,45.86,5.05,335.9
WBB,10/13/2018 21:31 MDT,7.81,45.92,4.88,336
WBB,10/13/2018 21:32 MDT,7.78,46.23,3.87,339.2
WBB,10/13/2018 21:33 MDT,7.76,46.04,4.02,341.5
WBB,10/13/2018 21:34 MDT,7.76,46.33,3.6,327.9
WBB,10/13/2018 21:35 MDT,7.72,46.49,3.97,325.6
WBB,10/13/2018 21:36 MDT,7.69,46.68,4.16,331.9
WBB,10/13/2018 21:37 MDT,7.67,46.95,4.21,335.2
WBB,10/13/2018 21:38 MDT,7.62,46.78,5.31,337
WBB,10/13/2018 21:39 MDT,7.62,46.52,3.61,342.7
WBB,10/13/2018 21:40 MDT,7.61,46.69,4.02,333.9
WBB,10/13/2018 21:41 MDT,7.58,46.39,4.05,339.5
WBB,10/13/2018 21:42 MDT,7.56,45.96,5.17,330.6
WBB,10/13/2018 21:43 MDT,7.59,44.94,5.64,345.3
WBB,10/13/2018 21:44 MDT,7.57,44.7,4.29,346.2
WBB,10/13/2018 21:45 MDT,7.59,44.68,3.2,344.1
WBB,10/13/2018 21:46 MDT,7.58,44.18,4.02,345.5
WBB,10/13/2018 21:47 MDT,7.59,43.97,4.05,338.8
WBB,10/13/2018 21:48 MDT,7.57,43.89,4.43,335.8
WBB,10/13/2018 21:49 MDT,7.57,44.05,3.71,344.3
WBB,10/13/2018 21:50 MDT,7.56,43.96,4.34,332
WBB,10/13/2018 21:51 MDT,7.55,43.41,3.9,342.6
WBB,10/13/2018 21:52 MDT,7.63,41.8,5.99,346.4
WBB,10/13/2018 21:53 MDT,7.64,42.69,3.37,331.2
WBB,10/13/2018 21:54 MDT,7.61,42.81,4.42,330.5
WBB,10/13/2018 21:55 MDT,7.58,42.63,3.47,333.6
WBB,10/13/2018 21:56 MDT,7.57,42.67,3.63,333.5
WBB,10/13/2018 21:57 MDT,7.53,42.13,4.21,339.4
WBB,10/13/2018 21:58 MDT,7.53,41.55,4.78,338.9
WBB,10/13/2018 21:59 MDT,7.58,40.78,4.28,336.3
WBB,10/13/2018 22:00 MDT,7.59,41.23,3.76,337
WBB,10/13/2018 22:01 MDT,7.56,41.47,3.82,338.7
WBB,10/13/2018 22:02 MDT,7.52,41.82,2.99,334
WBB,10/13/2018 22:03 MDT,7.49,41.48,4.67,331.1
WBB,10/13/2018 22:04 MDT,7.53,40.92,5.2,350
WBB,10/13/2018 22:05 MDT,7.55,40.56,5.55,340.5
WBB,10/13/2018 22:06 MDT,7.61,40.07,5.41,338.3
WBB,10/13/2018 22:07 MDT,7.61,40.19,5.55,343.9
WBB,10/13/2018 22:08 MDT,7.61,39.94,6.15,348.3
WBB,10/13/2018 22:09 MDT,7.59,40.33,4.76,328.7
WBB,10/13/2018 22:10 MDT,7.58,40.52,4.04,314.3
WBB,10/13/2018 22:11 MDT,7.58,40.98,3.04,345.7
WBB,10/13/2018 22:12 MDT,7.54,41.38,3.16,346.8
WBB,10/13/2018 22:13 MDT,7.49,41.33,3.23,333.3
WBB,10/13/2018 22:14 MDT,7.44,41.23,3.47,335.9
WBB,10/13/2018 22:15 MDT,7.39,41.95,2.97,332.5
WBB,10/13/2018 22:16 MDT,7.36,41.45,4.17,329.9
WBB,10/13/2018 22:17 MDT,7.38,41.7,3.86,322.2
WBB,10/13/2018 22:18 MDT,7.35,42.23,3.5,327.7
WBB,10/13/2018 22:19 MDT,7.3,42.43,2.89,336.5
WBB,10/13/2018 22:20 MDT,7.23,42.84,3.33,336.1
WBB,10/13/2018 22:21 MDT,7.18,43.02,3.43,338.2
WBB,10/13/2018 22:22 MDT,7.15,43.16,3.36,336.6
WBB,10/13/2018 22:23 MDT,7.13,42.69,4.89,339.7
WBB,10/13/2018 22:24 MDT,7.19,42.23,4.93,337
WBB,10/13/2018 22:25 MDT,7.23,42.08,5.03,334.1
WBB,10/13/2018 22:26 MDT,7.26,41.92,5.74,359
WBB,10/13/2018 22:27 MDT,7.28,41.98,3.84,327.8
WBB,10/13/2018 22:28 MDT,7.25,42.58,4.24,324
WBB,10/13/2018 22:29 MDT,7.23,42.35,3.65,339.7
WBB,10/13/2018 22:30 MDT,7.21,42.95,2.83,341.1
WBB,10/13/2018 22:31 MDT,7.17,42.81,3.19,331.3
WBB,10/13/2018 22:32 MDT,7.13,42.81,2.99,336.5
WBB,10/13/2018 22:33 MDT,7.09,43.31,2.53,339.4
WBB,10/13/2018 22:34 MDT,7.08,43.26,3.18,338
WBB,10/13/2018 22:35 MDT,7.08,43.23,3.25,338.3
WBB,10/13/2018 22:36 MDT,7.07,43.5,3.4,317
WBB,10/13/2018 22:37 MDT,7.06,43.64,4.18,333.2
WBB,10/13/2018 22:38 MDT,7.04,43.71,3.63,325.3
WBB,10/13/2018 22:39 MDT,6.98,44.19,3.71,319.4
WBB,10/13/2018 22:40 MDT,6.98,44.02,3.91,333.9
WBB,10/13/2018 22:41 MDT,6.98,44.37,3.53,324.5
WBB,10/13/2018 22:42 MDT,6.96,44.77,4.25,314.6
WBB,10/13/2018 22:43 MDT,6.97,45,3.14,320
WBB,10/13/2018 22:44 MDT,6.96,45.24,3.27,317.7
WBB,10/13/2018 22:45 MDT,6.93,45.55,3.51,314.7
WBB,10/13/2018 22:46 MDT,6.91,45.97,3.46,319.7
WBB,10/13/2018 22:47 MDT,6.86,49.2,1.66,291.2
WBB,10/13/2018 22:48 MDT,6.77,54.47,0.87,295.6
WBB,10/13/2018 22:49 MDT,6.65,57.29,0.66,293.8
WBB,10/13/2018 22:50 MDT,6.54,57.27,2.36,309.6
WBB,10/13/2018 22:51 MDT,6.39,55.9,2.96,307.7
WBB,10/13/2018 22:52 MDT,6.37,53.08,2.27,315.3
WBB,10/13/2018 22:53 MDT,6.39,56.74,1.23,292
WBB,10/13/2018 22:54 MDT,6.36,60.1,0.86,281.5
WBB,10/13/2018 22:55 MDT,6.3,63.36,1.36,242.2
WBB,10/13/2018 22:56 MDT,6.12,65.82,1.68,236.8
WBB,10/13/2018 22:57 MDT,5.89,67.73,1.02,235.3
WBB,10/13/2018 22:58 MDT,5.68,69.2,1.58,231.4
WBB,10/13/2018 22:59 MDT,5.47,70.81,2.95,239.7
WBB,10/13/2018 23:00 MDT,5.23,72.51,3.15,246.4
WBB,10/13/2018 23:01 MDT,5.09,73.69,2.54,249.9
WBB,10/13/2018 23:02 MDT,4.99,74.37,2.86,245.9
WBB,10/13/2018 23:03 MDT,4.92,74.75,2.49,243
WBB,10/13/2018 23:04 MDT,4.87,75.42,2.64,247.1
WBB,10/13/2018 23:05 MDT,4.84,75.63,2.55,245.5
WBB,10/13/2018 23:06 MDT,4.82,76.22,2.9,255
WBB,10/13/2018 23:07 MDT,4.87,76.07,2.82,253.7
WBB,10/13/2018 23:08 MDT,4.87,76.13,2.58,256.9
WBB,10/13/2018 23:09 MDT,4.89,76.16,1.8,251.7
WBB,10/13/2018 23:10 MDT,4.89,76.09,2.33,236.4
WBB,10/13/2018 23:11 MDT,4.83,76.11,3.03,234.9
WBB,10/13/2018 23:12 MDT,4.74,76.72,2.57,236.2
WBB,10/13/2018 23:13 MDT,4.69,76.84,3.07,231
WBB,10/13/2018 23:14 MDT,4.6,77.3,2.36,223.3
WBB,10/13/2018 23:15 MDT,4.55,77.7,2.07,229.8
WBB,10/13/2018 23:16 MDT,4.52,77.82,2.3,237
WBB,10/13/2018 23:17 MDT,4.49,78.24,2.38,253.1
WBB,10/13/2018 23:18 MDT,4.51,78.28,2.73,261.3
WBB,10/13/2018 23:19 MDT,4.5,78.19,1.97,277.4
WBB,10/13/2018 23:20 MDT,4.49,78.1,1.65,275.5
WBB,10/13/2018 23:21 MDT,4.42,78.27,1.28,279.3
WBB,10/13/2018 23:22 MDT,4.39,78.98,1.2,267.1
WBB,10/13/2018 23:23 MDT,4.43,78.89,0.16,278.7
WBB,10/13/2018 23:24 MDT,4.41,78.58,0.37,283.7
WBB,10/13/2018 23:25 MDT,4.38,78.69,0.34,268.9
WBB,10/13/2018 23:26 MDT,4.34,78.92,1.38,249.9
WBB,10/13/2018 23:27 MDT,4.31,79.08,1.46,249.8
WBB,10/13/2018 23:28 MDT,4.3,79.36,1.7,253.7
WBB,10/13/2018 23:29 MDT,4.3,79.23,1.74,259.8
WBB,10/13/2018 23:30 MDT,4.32,79.17,2.17,264.3
WBB,10/13/2018 23:31 MDT,4.31,78.97,1.63,268.1
WBB,10/13/2018 23:32 MDT,4.28,79.04,1.14,258.6
WBB,10/13/2018 23:33 MDT,4.26,79.22,1.03,247.5
WBB,10/13/2018 23:34 MDT,4.24,79.37,1.1,241.6
WBB,10/13/2018 23:35 MDT,4.23,79.31,1.06,240.3
WBB,10/13/2018 23:36 MDT,4.18,79.36,0.99,232.5
WBB,10/13/2018 23:37 MDT,4.11,79.78,0.82,232.9
WBB,10/13/2018 23:38 MDT,4.04,80.2,1.18,229.2
WBB,10/13/2018 23:39 MDT,4.03,80.4,1.19,228.9
WBB,10/13/2018 23:40 MDT,4.02,80.4,1.38,196.2
WBB,10/13/2018 23:41 MDT,3.99,80.4,1.63,192.1
WBB,10/13/2018 23:42 MDT,3.96,80.4,1.54,185.1
WBB,10/13/2018 23:43 MDT,3.93,80.4,1.81,189
WBB,10/13/2018 23:44 MDT,3.89,80.5,1.63,180.3
WBB,10/13/2018 23:45 MDT,3.84,80.6,1.67,160.4
WBB,10/13/2018 23:46 MDT,3.81,80.7,1.86,138.8
WBB,10/13/2018 23:47 MDT,3.74,80.9,2.07,154.6
WBB,10/13/2018 23:48 MDT,3.71,81.2,1.9,172.6
WBB,10/13/2018 23:49 MDT,3.67,81.3,1.73,180
WBB,10/13/2018 23:50 MDT,3.64,81.4,1.76,187.9
WBB,10/13/2018 23:51 MDT,3.61,81.4,1.75,182.7
WBB,10/13/2018 23:52 MDT,3.59,81.6,1.81,179.1
WBB,10/13/2018 23:53 MDT,3.59,81.7,1.72,177.5
WBB,10/13/2018 23:54 MDT,3.58,81.7,1.99,173.3
WBB,10/13/2018 23:55 MDT,3.58,81.7,1.58,175.4
WBB,10/13/2018 23:56 MDT,3.57,81.8,1.86,188.4
WBB,10/13/2018 23:57 MDT,3.58,81.8,2.23,183.6
WBB,10/13/2018 23:58 MDT,3.57,81.9,2.34,202.6
WBB,10/13/2018 23:59 MDT,3.57,81.9,1.92,189.6
WBB,10/14/2018 00:00 MDT,3.59,81.8,1.97,199.2
WBB,10/14/2018 00:01 MDT,3.62,81.7,2.02,189.2
WBB,10/14/2018 00:02 MDT,3.63,81.7,2,193.6
WBB,10/14/2018 00:03 MDT,3.63,81.7,1.66,194.3
WBB,10/14/2018 00:04 MDT,3.62,81.6,1.29,203.2
WBB,10/14/2018 00:05 MDT,3.62,81.7,0.21,218.2
WBB,10/14/2018 00:06 MDT,3.62,81.7,0.05,211.3
WBB,10/14/2018 00:07 MDT,3.62,81.6,1.07,203.5
WBB,10/14/2018 00:08 MDT,3.61,81.6,1.27,233.8
WBB,10/14/2018 00:09 MDT,3.62,81.4,2.1,230.8
WBB,10/14/2018 00:10 MDT,3.61,80.9,1.8,220.8
WBB,10/14/2018 00:11 MDT,3.58,80.5,1.08,205.9
WBB,10/14/2018 00:12 MDT,3.61,80.2,1.31,214.6
WBB,10/14/2018 00:13 MDT,3.62,79.7,1.68,230.1
WBB,10/14/2018 00:14 MDT,3.63,79.02,1.76,231.5
WBB,10/14/2018 00:15 MDT,3.62,78.67,1.38,232
WBB,10/14/2018 00:16 MDT,3.63,78.69,1.96,241.9
WBB,10/14/2018 00:17 MDT,3.66,78.81,2.01,226.5
WBB,10/14/2018 00:18 MDT,3.65,79.19,1.68,201.3
WBB,10/14/2018 00:19 MDT,3.64,79.37,1.75,185.6
WBB,10/14/2018 00:20 MDT,3.64,79.49,1.73,210.4
WBB,10/14/2018 00:21 MDT,3.66,79.42,1.55,221.8
WBB,10/14/2018 00:22 MDT,3.67,78.86,1.9,235.4
WBB,10/14/2018 00:23 MDT,3.7,78.92,1.85,248
WBB,10/14/2018 00:24 MDT,3.74,78.37,1.32,246.7
WBB,10/14/2018 00:25 MDT,3.76,78,1.49,243.2
WBB,10/14/2018 00:26 MDT,3.72,77.06,0.92,245.8
WBB,10/14/2018 00:27 MDT,3.68,76.89,0.61,256.1
WBB,10/14/2018 00:28 MDT,3.65,76.65,0.83,276.1
WBB,10/14/2018 00:29 MDT,3.62,76.49,1.27,257.4
WBB,10/14/2018 00:30 MDT,3.58,76.24,0.71,284.7
WBB,10/14/2018 00:31 MDT,3.54,76.21,0.69,312
WBB,10/14/2018 00:32 MDT,3.49,76.16,1.15,277.4
WBB,10/14/2018 00:33 MDT,3.44,76.31,1.3,271.6
WBB,10/14/2018 00:34 MDT,3.4,76.43,1,280.5
WBB,10/14/2018 00:35 MDT,3.38,76.76,0.62,280.8
WBB,10/14/2018 00:36 MDT,3.39,76.71,1.18,259.3
WBB,10/14/2018 00:37 MDT,3.36,76.51,0.43,252.9
WBB,10/14/2018 00:38 MDT,3.33,76.67,0.74,298.8
WBB,10/14/2018 00:39 MDT,3.32,76.98,0.59,273.8
WBB,10/14/2018 00:40 MDT,3.32,77.35,1.09,270.6
WBB,10/14/2018 00:41 MDT,3.34,77.6,1.11,250.6
WBB,10/14/2018 00:42 MDT,3.36,77.99,0.98,240.4
WBB,10/14/2018 00:43 MDT,3.41,77.86,0.85,239.8
WBB,10/14/2018 00:44 MDT,3.4,78.23,0.5,242.5
WBB,10/14/2018 00:45 MDT,3.38,78.38,0.52,237.3
WBB,10/14/2018 00:46 MDT,3.35,78.22,0.48,278.4
WBB,10/14/2018 00:47 MDT,3.23,77.71,1.35,326.8
WBB,10/14/2018 00:48 MDT,3.12,77.82,1.31,312.6
WBB,10/14/2018 00:49 MDT,3.05,78.29,1.31,309.1
WBB,10/14/2018 00:50 MDT,3.01,78.54,1.12,293.3
WBB,10/14/2018 00:51 MDT,2.97,78.58,0.7,288.1
WBB,10/14/2018 00:52 MDT,2.94,78.64,0.83,290.2
WBB,10/14/2018 00:53 MDT,2.92,78.83,0.72,283.3
WBB,10/14/2018 00:54 MDT,2.92,78.99,0.54,286.3
WBB,10/14/2018 00:55 MDT,2.93,79.03,0.58,282.9
WBB,10/14/2018 00:56 MDT,2.93,79.01,0.15,274.5
WBB,10/14/2018 00:57 MDT,2.93,79.13,0.09,273.6
WBB,10/14/2018 00:58 MDT,2.94,79.24,0.69,251.9
WBB,10/14/2018 00:59 MDT,2.96,79.61,0.23,221.9
WBB,10/14/2018 01:00 MDT,3.01,79.52,0,
WBB,10/14/2018 01:01 MDT,3.03,79.77,0.33,218.8
WBB,10/14/2018 01:02 MDT,3.06,79.82,0.35,218.6
WBB,10/14/2018 01:03 MDT,3.07,79.89,1.05,211.5
WBB,10/14/2018 01:04 MDT,3.09,80.2,0.88,211.7
WBB,10/14/2018 01:05 MDT,3.12,80.3,0.87,213.7
WBB,10/14/2018 01:06 MDT,3.14,80.2,1.65,240.4
WBB,10/14/2018 01:07 MDT,3.12,79.54,2.03,251.9
WBB,10/14/2018 01:08 MDT,3.13,79.61,1.43,270
WBB,10/14/2018 01:09 MDT,3.16,79.13,1.18,269.4
WBB,10/14/2018 01:10 MDT,3.15,79.1,0.95,278.8
WBB,10/14/2018 01:11 MDT,3.16,78.95,0.96,275
WBB,10/14/2018 01:12 MDT,3.11,78.85,0.87,274
WBB,10/14/2018 01:13 MDT,3.09,78.83,0.45,273.7
WBB,10/14/2018 01:14 MDT,3.08,78.81,0.5,272.7
WBB,10/14/2018 01:15 MDT,3.06,78.82,0.08,272.6
WBB,10/14/2018 01:16 MDT,3.03,78.82,0.01,272.5
WBB,10/14/2018 01:17 MDT,2.99,79.02,0.1,272.4
WBB,10/14/2018 01:18 MDT,2.98,79.11,0,
WBB,10/14/2018 01:19 MDT,2.93,79.24,0.04,272.6
WBB,10/14/2018 01:20 MDT,2.89,79.47,0.35,272.2
WBB,10/14/2018 01:21 MDT,2.88,79.65,0.47,272.1
WBB,10/14/2018 01:22 MDT,2.87,79.78,0.37,272.1
WBB,10/14/2018 01:23 MDT,2.88,79.85,0.62,272.2
WBB,10/14/2018 01:24 MDT,2.88,79.75,0.71,274.6
WBB,10/14/2018 01:25 MDT,2.87,79.77,0.78,280.2
WBB,10/14/2018 01:26 MDT,2.87,79.82,0.75,280.2
WBB,10/14/2018 01:27 MDT,2.87,80,0.8,280.2
WBB,10/14/2018 01:28 MDT,2.87,80.2,0.81,280.1
WBB,10/14/2018 01:29 MDT,2.87,80.2,0.93,273.5
WBB,10/14/2018 01:30 MDT,2.85,80.2,1.05,230.3
WBB,10/14/2018 01:31 MDT,2.82,80.2,1.28,110.3
WBB,10/14/2018 01:32 MDT,2.8,80.3,1.08,111.5
WBB,10/14/2018 01:33 MDT,2.79,80.5,0.79,112.1
WBB,10/14/2018 01:34 MDT,2.81,80.4,0.73,112.1
WBB,10/14/2018 01:35 MDT,2.82,80.4,0.8,112.1
WBB,10/14/2018 01:36 MDT,2.81,80.3,0.47,118.6
WBB,10/14/2018 01:37 MDT,2.79,80.4,0.85,160.3
WBB,10/14/2018 01:38 MDT,2.78,80.3,0.85,165.1
WBB,10/14/2018 01:39 MDT,2.76,80.3,1.14,178.8
WBB,10/14/2018 01:40 MDT,2.74,80.3,1.54,184.3
WBB,10/14/2018 01:41 MDT,2.73,80.2,1.53,205.1
WBB,10/14/2018 01:42 MDT,2.76,79.84,1.82,229.5
WBB,10/14/2018 01:43 MDT,2.8,79.04,1.76,231.4
WBB,10/14/2018 01:44 MDT,2.82,78.58,1.71,206.6
WBB,10/14/2018 01:45 MDT,2.83,78.21,2.1,202.5
WBB,10/14/2018 01:46 MDT,2.81,78.06,1.78,204.7
WBB,10/14/2018 01:47 MDT,2.79,78.2,1.72,214
WBB,10/14/2018 01:48 MDT,2.79,77.92,2.52,219.4
WBB,10/14/2018 01:49 MDT,2.73,78.02,2.79,217.9
WBB,10/14/2018 01:50 MDT,2.7,78.16,2.55,206.6
WBB,10/14/2018 01:51 MDT,2.72,78.13,2.38,209.6
WBB,10/14/2018 01:52 MDT,2.73,78.12,1.91,189.6
